 ,employment_rate_any_industry,employment_rate_ed_any_ind,employment_rate_noed_any_ind,employment_rate_1,employment_rate_1_ed,employment_rate_1_noed,employment_rate_2,employment_rate_2_ed,employment_rate_2_noed,employment_rate_3,employment_rate_3_ed,employment_rate_3_noed,employment_rate_4,employment_rate_4_ed,employment_rate_4_noed,employment_rate_5,employment_rate_5_ed,employment_rate_5_noed,employment_rate_6,employment_rate_6_ed,employment_rate_6_noed,share_employed_industy_1,share_employed_industy_1_ed,share_employed_industy_1_noed,share_employed_industy_2,share_employed_industy_2_ed,share_employed_industy_2_noed,share_employed_industy_3,share_employed_industy_3_ed,share_employed_industy_3_noed,share_employed_industy_4,share_employed_industy_4_ed,share_employed_industy_4_noed,share_employed_industy_5,share_employed_industy_5_ed,share_employed_industy_5_noed,share_employed_industy_6,share_employed_industy_6_ed,share_employed_industy_6_noed,hrlwage_ed_any_industry,hrlwage_ed_industry_1,hrlwage_ed_industry_2,hrlwage_ed_industry_3,hrlwage_ed_industry_4,hrlwage_ed_industry_5,hrlwage_ed_industry_6,hrlwage_noed_any_industry,hrlwage_noed_industry_1,hrlwage_noed_industry_2,hrlwage_noed_industry_3,hrlwage_noed_industry_4,hrlwage_noed_industry_5,hrlwage_noed_industry_6,uhat_education_unskilled,uhat_education_skilled,employment_ratio,employment_ratio_industry_1,employment_ratio_industry_2,employment_ratio_industry_3,employment_ratio_industry_4,employment_ratio_industry_5,employment_ratio_industry_6
1996M1,0.945856512,0.96609199,0.921110868,0.949487865,0.979313314,0.928506434,0.96863997,0.978762686,0.943354905,0.945972383,0.972720742,0.925619721,0.921746969,0.939636171,0.908698916,0.933853924,0.957091093,0.871287167,0.961429417,0.971155941,0.944084048,0.183285952,0.138934895,0.240170851,0.235110432,0.301918387,0.149422154,0.087354414,0.069075346,0.110799246,0.257713139,0.197190627,0.335339665,0.114704102,0.152555406,0.066155799,0.121831976,0.140325338,0.098112285,15.14321804,17.21455765,14.93848896,15.40870094,12.18196106,16.39913368,16.0057373,9.57544136,10.68281269,8.416965485,11.43055058,8.296624184,9.199371338,11.31326771,-0.035614453,-0.117680304,1.282605648,0.741966307,2.591598272,0.799612164,0.75421381,2.957691193,1.834449887
1996M2,0.950287104,0.96557343,0.930169106,0.943553388,0.958125353,0.932267189,0.972882807,0.977740228,0.959130228,0.931926966,0.947055459,0.920819283,0.938476443,0.959404528,0.921211481,0.935931623,0.955424786,0.887209415,0.968636274,0.974782288,0.957283378,0.182953492,0.140438944,0.241035566,0.242031485,0.311325103,0.147364676,0.086956494,0.06479767,0.117229201,0.252494156,0.202093571,0.321349859,0.113392122,0.143192813,0.072679341,0.122172251,0.138151884,0.100341372,15.01005173,17.20996284,15.16829586,14.3578825,11.44882488,15.97442532,16.51358032,9.748314857,11.09756374,8.8780756,11.27682972,8.422488213,9.495428085,10.35197067,-0.012794162,-0.123673722,1.366169214,0.79599607,2.886192083,0.75514096,0.859169602,2.691626072,1.880967379
1996M3,0.949094057,0.969229639,0.924005151,0.945502162,0.968654633,0.927351058,0.972458422,0.980347991,0.951809645,0.922144949,0.95438081,0.898042798,0.935346067,0.95305419,0.922106564,0.947368443,0.965122461,0.902883351,0.96354717,0.981792688,0.931510389,0.183944061,0.146178022,0.233303547,0.230877161,0.297255546,0.14412187,0.094078243,0.073526047,0.120939568,0.254019141,0.195448086,0.33057037,0.114226989,0.14681071,0.071640693,0.122854419,0.140781581,0.09942396,14.99116993,17.99929619,14.54351234,14.85819244,11.72314072,15.82856369,16.2604351,9.611489296,11.21086216,8.615530968,11.23518562,8.256118774,9.054747581,10.36222744,-0.025839714,-0.121394046,1.306980968,0.81889832,2.695686102,0.794588029,0.772745967,2.678349257,1.85064888
1996M4,0.952981174,0.97127074,0.930857241,0.953204155,0.972170889,0.939532042,0.972168684,0.979751706,0.952546835,0.945613444,0.960018814,0.935024858,0.935330331,0.958507419,0.918761134,0.940861821,0.963333011,0.884007633,0.971546173,0.985279441,0.949029386,0.180458218,0.138179451,0.2338209,0.238951132,0.311304271,0.147629693,0.098094605,0.075617656,0.126464173,0.251134396,0.192286968,0.325409412,0.114907362,0.151132271,0.069185637,0.116454288,0.131479383,0.097490162,15.01430416,17.26169014,15.05014896,14.73213863,11.35580826,16.68734932,15.95614338,9.572797775,10.98557758,8.550262451,10.72371387,8.202424049,9.657341957,10.76104069,-0.032489505,-0.114873439,1.262162685,0.745891154,2.661501169,0.754694283,0.745821774,2.757125854,1.702206254
1996M5,0.951572359,0.964381635,0.936365604,0.949470937,0.962899446,0.939403474,0.963178039,0.965958536,0.956200421,0.950038373,0.963733017,0.940885723,0.940161169,0.961699784,0.924479842,0.943323135,0.960540414,0.904026031,0.965521932,0.970668256,0.957401872,0.181787685,0.143599525,0.228480026,0.236094072,0.30778107,0.148442954,0.093077317,0.068759821,0.122810118,0.25585565,0.200447664,0.323602557,0.110194847,0.141833961,0.07150995,0.122990437,0.137577951,0.105154395,14.99324512,17.78211403,14.92619228,13.42380047,11.67744541,16.11269569,16.25701141,9.660928726,11.3619709,8.461966515,10.59579563,8.178161621,9.744852066,11.15173149,-0.030359684,-0.123333186,1.222692013,0.768461108,2.535125256,0.684569657,0.757366598,2.425106525,1.599699855
1996M6,0.953224242,0.970528007,0.931294799,0.947600961,0.964171827,0.934674442,0.967532754,0.978465915,0.940026104,0.958283901,0.98289609,0.940962255,0.938895464,0.959054768,0.923163474,0.949948072,0.968425989,0.904073596,0.963024378,0.971949697,0.946846068,0.173224419,0.135721594,0.222754762,0.241221935,0.306737274,0.154695168,0.096661188,0.071962021,0.12928161,0.250875711,0.197375923,0.321533412,0.120601572,0.1540066,0.076483235,0.117415182,0.134196579,0.095251814,15.28592014,18.60027504,15.77622509,13.81575775,11.37516975,15.80002213,16.07824516,9.735790253,11.42781067,8.968273163,10.47658157,8.415902138,9.476759911,10.38521862,-0.022833087,-0.11129877,1.320709586,0.804691255,2.61876893,0.735146523,0.810728371,2.659380198,1.860696435
1996M7,0.950854838,0.965662718,0.932879448,0.955166996,0.975138366,0.940431237,0.959209085,0.966113687,0.941429615,0.957450509,0.974424005,0.944741488,0.936850548,0.953742266,0.923334599,0.939024985,0.962112725,0.8932212,0.967204273,0.972889721,0.956468403,0.179682568,0.139865294,0.229715377,0.220921025,0.287818193,0.136860698,0.101924472,0.079760037,0.12977542,0.270365864,0.219705015,0.33402428,0.109651856,0.134141698,0.078878887,0.117454208,0.138709754,0.090745322,14.82169628,17.32481194,15.31265068,14.24132156,11.35706234,15.0907917,16.33042908,9.644333839,10.8112421,8.805353165,10.95841408,8.395513535,9.556059837,10.8347187,-0.025583282,-0.127917498,1.256560206,0.765073597,2.642547607,0.772282541,0.826504529,2.136910677,1.920728922
1996M8,0.954174399,0.966859043,0.93826437,0.952862918,0.966382563,0.942778647,0.95979327,0.96229279,0.953229189,0.959713578,0.980650187,0.944211662,0.94604826,0.958710551,0.935931981,0.954743743,0.971432567,0.911894739,0.958419681,0.977214336,0.925592244,0.176527187,0.135665447,0.229341149,0.226892963,0.292213887,0.142465428,0.100046657,0.077139631,0.12965408,0.263631344,0.210446894,0.332372427,0.11215505,0.145670146,0.068836652,0.120746806,0.138863996,0.097330265,14.97347641,17.63016891,15.62804317,14.47680092,11.19848919,15.9281044,15.53746128,9.639569283,10.73945808,8.728782654,11.36453915,8.236201286,10.1103363,10.84202576,-0.027191769,-0.114266098,1.292503953,0.764573336,2.651082277,0.76899457,0.818369448,2.735159874,1.844054103
1996M9,0.954998612,0.96647501,0.940688014,0.967146635,0.979727209,0.957489789,0.962232172,0.968659997,0.945746839,0.955766797,0.965874493,0.947777092,0.943971395,0.955285132,0.935430169,0.936641991,0.955745161,0.890837789,0.963773251,0.975780308,0.941855967,0.182670698,0.14308241,0.233388767,0.222186074,0.286534458,0.139746875,0.098335914,0.078117713,0.12423823,0.255825043,0.1983006,0.329521835,0.113205798,0.145145655,0.072286427,0.127776474,0.148819163,0.100817874,15.43911552,17.75927353,15.68355274,14.91051674,11.69499016,16.82995796,16.2358284,9.733229637,11.1953249,8.624703407,10.71038818,8.250986099,9.60276413,11.38941574,-0.011589785,-0.102813147,1.281138301,0.785420656,2.62682271,0.805545807,0.770967066,2.572428226,1.891112328
1996M10,0.956264079,0.968678653,0.939823568,0.955304563,0.967510879,0.945315599,0.970358849,0.980654836,0.941959739,0.958316386,0.972680271,0.946691036,0.94183898,0.957059801,0.928731441,0.94742614,0.954621971,0.930800378,0.968131959,0.97454077,0.957695961,0.177633852,0.14028281,0.228616178,0.23594448,0.303213239,0.144125953,0.091998108,0.072369717,0.118789889,0.250738353,0.204261556,0.314176887,0.12010552,0.146340713,0.084295772,0.123579688,0.133531958,0.10999532,15.25405407,17.72755241,15.58173943,14.3917284,11.90131569,16.33912849,16.01644516,9.832761765,11.27828979,8.967599869,11.1031847,8.409710884,9.80310154,10.74736214,-0.009576903,-0.098037139,1.364950538,0.837557077,2.871592999,0.831561446,0.887420237,2.369606733,1.657020807
1996M11,0.955124378,0.972631574,0.932816863,0.947861016,0.965655684,0.933995485,0.979515135,0.986895561,0.960338891,0.947483242,0.96633333,0.933234811,0.94154197,0.961366296,0.925384879,0.946884394,0.964598119,0.906069398,0.963678718,0.97838819,0.935976148,0.179845095,0.140638039,0.231934696,0.234339461,0.298812509,0.148682058,0.09353362,0.071975715,0.122174956,0.259631783,0.208639383,0.327379107,0.11505907,0.143259943,0.07759203,0.117590971,0.136674404,0.09223716,15.34041119,17.4513073,15.48309135,15.75505066,11.87460232,16.70028687,16.21043968,9.988812447,11.71340942,9.161520958,11.25926971,8.439304352,9.829675674,10.93529987,0.010124304,-0.103891037,1.328576922,0.805607975,2.670096397,0.7826913,0.846704781,2.452981949,1.96864748
1996M12,0.95611012,0.971805274,0.936903358,0.953666031,0.970607758,0.939621747,0.973952174,0.980019808,0.959130108,0.936744511,0.960946739,0.920856953,0.945298374,0.96462065,0.93047446,0.951438546,0.967761517,0.913215518,0.967319608,0.975093722,0.955123007,0.174800739,0.144161284,0.213692188,0.242774144,0.309884608,0.157589123,0.092350051,0.067121729,0.124373011,0.258340359,0.20460853,0.326543599,0.110370331,0.140645355,0.07194145,0.121364363,0.133578509,0.105860621,15.1986475,17.54849625,15.13476563,14.66295242,11.28205681,17.14898109,16.80264282,9.79074192,11.60203362,8.747116089,11.44233513,8.199000359,9.285863876,10.88651085,-0.015543074,-0.112734228,1.269325852,0.856314123,2.496013165,0.685030818,0.795345187,2.481528759,1.601678252
1997M1,0.950231254,0.966330349,0.930527568,0.957464397,0.982696295,0.939801514,0.972027659,0.978927195,0.95495826,0.930432141,0.955959558,0.911870241,0.933532357,0.946539819,0.924208879,0.94022572,0.959768057,0.891130447,0.955683827,0.962032437,0.943784118,0.187194616,0.141357899,0.245452836,0.240622953,0.308354646,0.154536352,0.084084138,0.064987466,0.108355902,0.247414693,0.187144414,0.324017882,0.120388694,0.157061487,0.07377778,0.120294899,0.141094089,0.09385924,15.61213875,17.85357475,15.29785919,15.98032379,12.51331615,16.46845818,16.77616692,9.873139381,11.27707863,9.016322136,12.44122124,8.312738419,9.2044487,10.64557457,-1.81217E-05,-0.089794941,1.270994544,0.731974065,2.53608346,0.762290895,0.734093845,2.705750942,1.9106251
1997M2,0.950868845,0.970936775,0.924991429,0.948167801,0.961527884,0.937908292,0.969783425,0.979380727,0.945451796,0.934055209,0.953070343,0.918953061,0.936727226,0.965888679,0.914364576,0.949472845,0.970409214,0.898054302,0.960965753,0.978365481,0.928754628,0.170104071,0.130285725,0.223999813,0.249127612,0.31372571,0.161691487,0.090711519,0.071240999,0.117065653,0.249732509,0.194335759,0.324714243,0.124940708,0.157789513,0.080478534,0.11538358,0.132622316,0.092050262,15.7129364,18.61742592,15.73223877,15.1829958,11.54765129,17.24809265,16.97246552,10.00994396,11.61875916,8.749220848,11.58233929,8.411310196,10.66358376,11.34565449,-0.000883204,-0.084713504,1.353540301,0.78726393,2.626238346,0.823704958,0.810069978,2.653806448,1.95012629
1997M3,0.952819049,0.967808962,0.934368968,0.956028342,0.972499311,0.942781627,0.972765803,0.976713598,0.962874115,0.938179076,0.961143196,0.920553923,0.938728333,0.962352037,0.921954393,0.943826795,0.958399713,0.911327064,0.959656,0.964465082,0.950779617,0.185433447,0.150033623,0.230563954,0.237218291,0.303772151,0.15237011,0.094126202,0.0747177,0.118869707,0.249711514,0.189670652,0.326256394,0.116096608,0.145235851,0.078947581,0.117413945,0.136570036,0.092992239,15.42402458,18.26052666,15.05752182,14.29192066,11.82253933,16.81803894,16.98347855,10.12100506,12.45375252,9.125559807,10.78962231,8.442284584,9.719848633,10.88783646,-0.006270938,-0.091579452,1.274879694,0.829595566,2.541659594,0.801348627,0.741157115,2.345331192,1.872310638
1997M4,0.958702147,0.975912213,0.937891066,0.949644148,0.971835494,0.933135271,0.97268641,0.981684148,0.949477553,0.957426965,0.968186438,0.950570464,0.941993594,0.964820445,0.92499882,0.961448967,0.975714445,0.928591311,0.977604091,0.986856103,0.962515771,0.183515757,0.14378503,0.23350738,0.238022923,0.310691625,0.146586701,0.098267742,0.069416754,0.134569824,0.238685772,0.187251434,0.303403616,0.119954422,0.152341664,0.079202801,0.121553406,0.136513501,0.102729693,15.43316746,17.92424965,15.16888142,15.84139061,11.54719734,17.08328438,16.50873947,10.06810665,11.64943314,9.377422333,11.29817486,8.514498711,9.249508858,11.19015217,0.006825108,-0.090065382,1.258261442,0.774789929,2.666894674,0.649064064,0.776560545,2.420187712,1.672054887
1997M5,0.959161699,0.969226956,0.946989179,0.960257649,0.972219586,0.951511502,0.9725914,0.974253178,0.968394935,0.973244548,0.973887265,0.972760499,0.940492153,0.957686782,0.927490175,0.951010883,0.964347601,0.921535194,0.970729887,0.975974739,0.962116241,0.174494952,0.13490054,0.22350356,0.228663862,0.296642482,0.14452225,0.09614002,0.074717127,0.122656539,0.260289013,0.206324875,0.327083975,0.119377024,0.150674388,0.080638215,0.121035129,0.136740565,0.101595469,15.79288483,17.33922958,15.84542465,15.74238491,12.06863689,19.01938057,16.27388763,9.843274117,11.26013565,9.160966873,11.03146553,8.53537941,9.224852562,11.02843475,0.001081907,-0.092089489,1.23776567,0.747080982,2.540604353,0.753993988,0.780783772,2.31279397,1.665948033
1997M6,0.956402719,0.97170198,0.937755227,0.964633107,0.983141422,0.949381292,0.966433227,0.97333324,0.948321939,0.970282137,0.980534375,0.963608742,0.936415911,0.951691747,0.925261021,0.94610399,0.973568797,0.885792494,0.967455208,0.978398979,0.948905587,0.17929925,0.147923082,0.218926415,0.228019208,0.297961384,0.139684379,0.099872962,0.071301609,0.135957703,0.253225386,0.19461523,0.327248216,0.11910928,0.150897428,0.078961827,0.120473914,0.137301281,0.099221453,15.76553249,18.05488396,16.08149338,15.57325935,11.87224865,16.40944099,16.98779297,9.959531784,11.11539841,9.0831604,11.4257822,8.763876915,10.02164268,10.49319649,0.006269855,-0.077676281,1.262969494,0.853356779,2.694045782,0.662351251,0.751090705,2.413556814,1.74767971
1997M7,0.955475271,0.969871521,0.93787843,0.955069244,0.973002791,0.940729141,0.968320072,0.974396706,0.952253103,0.959186077,0.972429872,0.949484468,0.943359137,0.964850187,0.927515805,0.955448687,0.969503403,0.925306857,0.9566558,0.963756561,0.943429768,0.178661078,0.144857347,0.221389741,0.22142759,0.289573729,0.135289326,0.101557292,0.077972367,0.131369174,0.264623642,0.205719128,0.339080274,0.114007898,0.141313553,0.079492927,0.119722493,0.140563846,0.093378559,15.52581692,17.69083405,15.83134842,14.67983723,11.95787716,16.923769,16.25351906,10.26730633,11.96659088,9.177734375,11.83795643,8.814815521,9.764156342,11.14766502,0.025728229,-0.09206181,1.26402247,0.827061594,2.705518007,0.750243187,0.766879201,2.247036457,1.902747869
1997M8,0.957358778,0.968542457,0.943726063,0.964152098,0.978663087,0.952823639,0.965259969,0.969607592,0.954791546,0.955482244,0.97342819,0.94275707,0.940589547,0.947030008,0.935677528,0.956388831,0.975577831,0.91143775,0.970823824,0.977271557,0.959409654,0.180531487,0.144557729,0.22553587,0.227693468,0.290780455,0.148769513,0.100670896,0.076565281,0.130827829,0.254229188,0.199283332,0.322968334,0.113610402,0.146139964,0.072914816,0.123264551,0.142673254,0.098983623,15.74699306,18.3103714,15.54463482,15.16152668,12.30149174,17.74040222,16.37048149,10.10404968,11.21696663,9.330657005,11.61087704,8.746983528,10.58872509,10.8353672,0.016260631,-0.074154608,1.251033783,0.801852882,2.445233107,0.73215121,0.771933794,2.50739193,1.803218007
1997M9,0.956890941,0.968728006,0.942665875,0.956894636,0.964312851,0.951765895,0.964908302,0.96883738,0.95469141,0.954345047,0.957192302,0.952191472,0.942849696,0.966714799,0.925704181,0.959429979,0.975632668,0.925060809,0.970734954,0.974438965,0.963953018,0.17822738,0.132867143,0.234245673,0.229295313,0.300927877,0.140831664,0.098355927,0.076883286,0.124873862,0.250999182,0.194715127,0.320507973,0.118192323,0.147821993,0.081600755,0.12492986,0.146784574,0.097940072,16.14677811,18.43592644,16.53487778,15.21414852,12.40294075,17.37803841,16.98368645,10.07355309,11.63340569,9.000007629,11.18511105,8.418595314,10.02612972,11.88478565,0.018214842,-0.05559,1.234964132,0.700487435,2.638860941,0.760352135,0.750265896,2.237171173,1.850863338
1997M10,0.959904432,0.971951306,0.944160521,0.962363541,0.978177428,0.949777126,0.976293445,0.981704295,0.962033331,0.964666784,0.981500864,0.950846732,0.94205308,0.952343285,0.934228957,0.957461894,0.969532192,0.929087341,0.961750984,0.970533371,0.944341481,0.176628277,0.138704449,0.227649465,0.235715196,0.299540102,0.149847776,0.086382218,0.069076478,0.109664656,0.250558943,0.190726832,0.331054598,0.12707068,0.157370195,0.086306952,0.12364468,0.144581944,0.095476538,15.96066189,18.41366959,15.77753544,15.10703945,12.9196291,16.92568207,17.02061462,10.18300819,11.38464832,9.006872177,11.44549274,8.672177315,12.24169922,11.21742153,0.010231142,-0.061155073,1.345359206,0.819713295,2.68932271,0.847425938,0.77508688,2.453098059,2.037302971
1997M11,0.961351454,0.977026284,0.941245615,0.967716098,0.977570772,0.959442198,0.97767812,0.987427294,0.953651249,0.954663515,0.97522068,0.940070212,0.946658134,0.968154967,0.929387271,0.952426314,0.963999391,0.922227204,0.96719116,0.983379126,0.937689781,0.177342638,0.143173262,0.222837344,0.233550966,0.293819934,0.153306067,0.094964609,0.070524216,0.127505675,0.258738607,0.206423357,0.328393579,0.117246285,0.150228873,0.073331751,0.118156888,0.135830358,0.094625607,16.29527473,18.56232643,16.50502586,15.31955338,12.19818687,18.53526115,17.38880348,10.11860943,11.5211401,8.987674713,11.64583778,8.567296982,10.41300488,11.91603184,0.023683669,-0.051123541,1.33144629,0.855455875,2.551794052,0.736431599,0.836927533,2.727627277,1.9112252
1997M12,0.96025151,0.975068927,0.94185394,0.965971947,0.978243828,0.957052827,0.985430956,0.988850713,0.977144301,0.945287645,0.979175389,0.920023322,0.94644618,0.964749038,0.933064282,0.938566744,0.964415073,0.875163674,0.964850724,0.966565728,0.961568594,0.171589598,0.130036816,0.225001588,0.242542133,0.306316525,0.160566464,0.094802752,0.074572571,0.120806649,0.248092189,0.189899236,0.322893471,0.116687849,0.151440933,0.072016209,0.126285478,0.147733942,0.098715603,16.04518509,18.17805481,16.05713272,15.60990715,12.2860651,17.77158356,17.23179436,10.16981983,11.55090332,8.955155373,11.74868298,8.780845642,10.33215046,11.62348843,0.025215961,-0.062119141,1.285401106,0.742881298,2.452190638,0.793463409,0.755966604,2.703034878,1.923681259
1998M1,0.953533769,0.97068882,0.933098733,0.95956552,0.967644334,0.953856528,0.972676635,0.977200389,0.961443365,0.927275121,0.952676475,0.908187807,0.937693715,0.962305486,0.921021163,0.948436022,0.97306776,0.886644542,0.966751218,0.97777003,0.947892666,0.183736101,0.138629273,0.239631981,0.235181332,0.304370582,0.149442777,0.088335291,0.070359126,0.110611156,0.253045946,0.189505234,0.331784904,0.119944334,0.158988744,0.071560912,0.119757004,0.138147041,0.096968278,16.5943737,19.3517189,16.22135925,15.56668186,12.92108822,18.24964333,18.16386986,10.40315628,12.08675575,9.230610847,11.3251791,9.024465561,10.25650215,11.71038342,0.036848027,-0.040733814,1.239189148,0.71688211,2.523860455,0.788241148,0.707786381,2.753138781,1.765425801
1998M2,0.955783844,0.971310437,0.934959114,0.958124638,0.974760771,0.945408702,0.966525078,0.975508094,0.940992832,0.953609705,0.971771359,0.938028753,0.941666067,0.964852154,0.923436165,0.945334613,0.961141765,0.907105148,0.971241474,0.977968872,0.958488643,0.176589221,0.133688241,0.236366168,0.248828813,0.319109231,0.150902182,0.09527611,0.077008121,0.120730169,0.237698168,0.184140772,0.312323421,0.120922849,0.149404481,0.081237383,0.120684847,0.136649162,0.098440655,16.43292809,19.01079369,16.09463501,16.52389145,12.32452583,18.13839531,18.00060844,10.33224964,11.6265831,9.693115234,11.73975563,8.945245743,10.19462967,11.08125019,0.022979036,-0.046558775,1.39337039,0.788087547,2.946526766,0.888765752,0.821508348,2.562561274,1.934189558
1998M3,0.958189726,0.97564292,0.936501861,0.963332593,0.982398093,0.948088944,0.975460649,0.984634578,0.952685952,0.937378764,0.973287404,0.909561396,0.942105949,0.966954768,0.924220681,0.956001818,0.968475342,0.926751494,0.969188154,0.970744133,0.966385663,0.181586429,0.14583087,0.227874339,0.233558983,0.297878206,0.150293544,0.089473277,0.071877822,0.112251744,0.250162125,0.190469727,0.327437818,0.11954876,0.150486648,0.079497628,0.125670433,0.143456712,0.102644928,16.60943794,19.00992966,15.9298563,15.04120636,12.85444927,18.69919968,18.88539124,10.29192638,11.76268482,9.158931732,11.75970745,8.848828316,10.4560833,11.65369701,0.028802797,-0.038977772,1.294565558,0.828472435,2.565798044,0.828945279,0.75304544,2.45057416,1.809286714
1998M4,0.963647485,0.978306293,0.944228172,0.956137478,0.965082884,0.949007988,0.974936306,0.982635558,0.954113007,0.961249053,0.989736855,0.941296875,0.956753552,0.976731539,0.940443933,0.9569543,0.973398805,0.909963787,0.975112796,0.98399812,0.959259748,0.172870576,0.13377057,0.226537675,0.237717211,0.302359641,0.148991585,0.094040394,0.068939857,0.1284924,0.249466717,0.197860807,0.32029894,0.120194145,0.156548858,0.070295095,0.125710964,0.140520275,0.10538429,16.4860363,18.97831726,16.01495743,15.2835083,12.90888882,18.83723068,17.99716568,10.3660593,11.98789406,9.263496399,11.50067616,8.953717232,10.04676151,11.27263927,0.04088774,-0.044102207,1.372560263,0.810497344,2.785437822,0.736418009,0.847882509,3.056724548,1.830183029
1998M5,0.963787258,0.972820699,0.952834308,0.965656459,0.970903218,0.961684823,0.976845086,0.978853226,0.972167909,0.960957646,0.978634298,0.947032154,0.955251276,0.967552006,0.946182072,0.943686485,0.963073492,0.89835,0.979125261,0.978433609,0.980276287,0.172725022,0.135262221,0.219101042,0.227358222,0.288148552,0.152104542,0.093137637,0.075559169,0.114898391,0.260162115,0.20217146,0.331950009,0.125462756,0.162137762,0.080061972,0.121154256,0.136720836,0.101884045,16.39360046,18.52118683,16.10410118,15.55256176,13.0385294,19.3045826,16.87137794,10.43712997,11.70442772,9.546198845,11.62222385,9.038840294,10.84558105,11.97487259,0.038445063,-0.050275054,1.237921715,0.764232099,2.345132828,0.814078808,0.753946245,2.506981134,1.661199212
1998M6,0.960111141,0.973686635,0.94355315,0.975315094,0.985938251,0.966259837,0.974337578,0.979891479,0.960794389,0.96039176,0.967633605,0.955600142,0.943256497,0.964330256,0.927905023,0.945471764,0.965339005,0.901785195,0.962788403,0.973775506,0.945221543,0.167182222,0.139556795,0.20195277,0.237836912,0.304401577,0.154055804,0.096097134,0.069184698,0.129970282,0.255118549,0.197255731,0.32794717,0.121887006,0.153511196,0.082083441,0.121878169,0.136090025,0.103990532,16.77877045,18.75106239,16.89136887,17.79741669,12.59076595,18.0788765,18.30391121,10.30045795,11.98408222,9.406744003,11.19371986,9.010394096,9.879857063,11.35721302,0.03506596,-0.029250089,1.258642912,0.86976856,2.486974478,0.669990301,0.757056415,2.353894472,1.647156954
1998M7,0.95732379,0.971447647,0.939348459,0.955407798,0.972357571,0.941489935,0.960286856,0.967683434,0.940619528,0.949632525,0.975312412,0.931857944,0.951174676,0.970096052,0.937158883,0.956037521,0.965307593,0.933253706,0.97515434,0.984707534,0.956369281,0.171127439,0.138192087,0.214476317,0.2229653,0.28733027,0.138249308,0.097404622,0.072009347,0.130829409,0.258666158,0.197552443,0.339102924,0.124905899,0.157752693,0.081673563,0.124930583,0.147163153,0.09566848,16.72712708,18.58452034,17.06647491,15.88138008,13.13549328,17.93326759,17.99334717,10.55907726,12.48849869,9.564939499,11.48551846,9.256450653,9.992091179,11.3154068,0.052616384,-0.035436645,1.316181421,0.848046303,2.735483885,0.724434674,0.766772628,2.542207479,2.024631262
1998M8,0.958723962,0.967963517,0.947021425,0.963548362,0.968872726,0.959182799,0.96183145,0.966127574,0.950645685,0.959976017,0.959871769,0.960051715,0.95172435,0.962122262,0.944074035,0.959691107,0.975375712,0.921382904,0.958685577,0.974509716,0.929472387,0.17692785,0.142063394,0.222062454,0.224865139,0.289251298,0.141512483,0.096402772,0.071876965,0.128153235,0.253088176,0.192225978,0.331878811,0.127140403,0.162500575,0.081364036,0.121575654,0.142081752,0.095028989,16.69020844,18.8347683,16.59098625,16.77659225,13.44394684,17.73498535,17.63061905,10.61343193,11.62735748,9.246323586,12.29054642,9.28813839,10.98364067,12.59832001,0.061338656,-0.027453631,1.294573903,0.828197479,2.646107197,0.726084292,0.749824107,2.585528135,1.935570836
1998M9,0.958003461,0.97243154,0.940240443,0.96330446,0.975457072,0.953962207,0.965158343,0.974372149,0.941102386,0.960278034,0.979085147,0.945616305,0.944328189,0.962842584,0.931181073,0.958227515,0.974413395,0.920847774,0.964323699,0.972998321,0.949971199,0.17509608,0.137583137,0.222860917,0.236662328,0.308430046,0.145281255,0.092223667,0.073542364,0.116010375,0.257006377,0.194268629,0.336889684,0.123588108,0.156577572,0.081582963,0.115423448,0.12959826,0.097374804,16.88707733,19.06431389,16.5530014,16.93659973,13.04860306,19.13295937,18.29618645,10.52917194,11.9465189,9.464842796,12.463027,8.899518967,10.91789722,12.15090179,0.059056431,-0.026224034,1.27328968,0.786065042,2.703175783,0.807175457,0.73424691,2.443752766,1.69464922
1998M10,0.960945547,0.973333716,0.944884717,0.965217173,0.975168049,0.957084775,0.972166002,0.981790721,0.945684254,0.969500005,0.981257737,0.962119937,0.948630393,0.969720066,0.93240267,0.945526958,0.956242263,0.917105556,0.96758002,0.974051356,0.955783844,0.177560881,0.141085193,0.226274028,0.236530021,0.306382,0.143243015,0.095435902,0.065140858,0.135894805,0.245712087,0.191011101,0.318764985,0.122877315,0.157820508,0.076210842,0.121883795,0.138560355,0.099612325,17.57268143,20.3026371,16.8888588,17.70573425,13.45558929,20.29936981,19.00105476,10.50306702,11.74581718,9.474668503,10.88942623,9.08695507,10.7151947,12.83502483,0.051777061,0.007354545,1.335495591,0.832701206,2.856487036,0.640166759,0.800258815,2.765598297,1.857669115
1998M11,0.962223113,0.974477947,0.946389854,0.957364619,0.959428132,0.955713332,0.975996375,0.982941806,0.957811475,0.964399934,0.985386074,0.949131191,0.956109941,0.974321723,0.941532314,0.940741658,0.95723784,0.901981711,0.974443018,0.983370721,0.957705855,0.170030341,0.132680967,0.219717711,0.238383234,0.304316163,0.150669977,0.09460219,0.071308836,0.12559028,0.257399917,0.204273641,0.328075945,0.115151063,0.143971726,0.076809764,0.124433272,0.143448666,0.099136308,17.36594391,20.72370911,16.93940163,15.88117027,13.39137077,19.82580757,18.89598274,10.76393032,12.60729504,9.470665932,12.69277954,9.025043488,10.64410782,12.07074547,0.068032041,-0.00866184,1.330340624,0.803353012,2.686959505,0.755353332,0.828325033,2.493581772,1.924981833
